,AS_train,AS_test
0,0.9382716049382716,0.8214285714285714
1,0.9876543209876543,0.8571428571428571
2,0.9506172839506173,0.8571428571428571
3,0.9259259259259259,0.8571428571428571
4,1.0,0.7857142857142857
5,0.9135802469135802,0.8928571428571429
6,1.0,0.8571428571428571
7,1.0,0.7857142857142857
8,1.0,0.8214285714285714
9,0.9876543209876543,0.8928571428571429
