,Class_0,Class_1
0,0.9923664122137404,0.967741935483871
1,0.9923664122137404,0.967741935483871
2,0.9923664122137404,0.967741935483871
3,1.0,1.0
4,0.9922480620155039,0.9696969696969697
5,1.0,1.0
6,1.0,1.0
7,1.0,1.0
8,0.9285714285714286,0.5454545454545454
9,1.0,1.0
