,AS_train,AS_test
0,0.9876543209876543,0.7857142857142857
1,0.9876543209876543,0.7857142857142857
2,0.9876543209876543,0.6428571428571429
3,1.0,0.8571428571428571
4,0.9876543209876543,0.8928571428571429
5,1.0,0.8214285714285714
6,1.0,0.8214285714285714
7,1.0,0.8214285714285714
8,0.8765432098765432,0.75
9,1.0,0.8571428571428571
